STAID,SOUID,DATE,RR,Q_RR
   230,   710,19200717,    0,    0
   230,   710,19200718,    0,    0
   230,   710,19200719,    0,    0
   230,   710,19200720,   62,    0
   230,   710,19200721,    0,    0
   230,   710,19200722,    0,    0
   230,   710,19200723,    0,    0
   230,   710,19200724,    0,    0
   230,   710,19200725,    0,    0
   230,   710,19200726,    0,    0
   230,   710,19200727,    0,    0
   230,   710,19200728,    0,    0
   230,   710,19200729,    0,    0
   230,   710,19200730,    0,    0
   230,   710,19200731,    0,    0
   230,   710,19200801,    0,    0
   230,   710,19200802,   10,    0
   230,   710,19200803,    0,    0
   230,   710,19200804,    0,    0
   230,   710,19200805,    0,    0
   230,   710,19200806,    3,    0
   230,   710,19200807,    0,    0
   230,   710,19200808,    0,    0
   230,   710,19200809,    0,    0
   230,   710,19200810,    0,    0
   230,   710,19200811,    0,    0
   230,   710,19200812,    0,    0
   230,   710,19200813,    0,    0
   230,   710,19200814,    0,    0
   230,   710,19200815,    0,    0
   230,   710,19200816,    0,    0
   230,   710,19200817,    0,    0
   230,   710,19200818,    0,    0
   230,   710,19200819,    0,    0
   230,   710,19200820,    0,    0
   230,   710,19200821,    0,    0
   230,   710,19200822,    0,    0
   230,   710,19200823,    0,    0
   230,   710,19200824,    0,    0
   230,   710,19200825,    0,    0
   230,   710,19200826,    0,    0
   230,   710,19200827,    0,    0
   230,   710,19200828,    0,    0
   230,   710,19200829,    0,    0
   230,   710,19200830,    0,    0
   230,   710,19200831,    0,    0
   230,   710,19200901,    0,    0
   230,   710,19200902,    0,    0
   230,   710,19200903,    0,    0
   230,   710,19200904,    0,    0
   230,   710,19200905,    0,    0
   230,   710,19200906,    0,    0
   230,   710,19200907,    0,    0
   230,   710,19200908,    0,    0
   230,   710,19200909,    0,    0
   230,   710,19200910,    0,    0
   230,   710,19200911,   27,    0
   230,   710,19200912,    0,    0
   230,   710,19200913,    0,    0
   230,   710,19200914,    0,    0
   230,   710,19200915,    0,    0
   230,   710,19200916,    0,    0
   230,   710,19200917,    0,    0
   230,   710,19200918,    0,    0
   230,   710,19200919,    3,    0
   230,   710,19200920,    0,    0
   230,   710,19200921,    0,    0
   230,   710,19200922,    0,    0
   230,   710,19200923,    0,    0
   230,   710,19200924,    0,    0
   230,   710,19200925,    0,    0
   230,   710,19200926,    0,    0
   230,   710,19200927,    0,    0
   230,   710,19200928,    3,    0
   230,   710,19200929,    0,    0
   230,   710,19200930,    3,    0
   230,   710,19201001,   31,    0
   230,   710,19201002,   40,    0
   230,   710,19201003,    0,    0
   230,   710,19201004,   21,    0
   230,   710,19201005,  133,    0
   230,   710,19201006,  153,    0
   230,   710,19201007,   35,    0
   230,   710,19201008,    8,    0
   230,   710,19201009,    0,    0
   230,   710,19201010,    0,    0
   230,   710,19201011,    0,    0
   230,   710,19201012,    1,    0
   230,   710,19201013,  114,    0
   230,   710,19201014,    0,    0
   230,   710,19201015,    9,    0
   230,   710,19201016,    0,    0
   230,   710,19201017,    0,    0
   230,   710,19201018,    0,    0
   230,   710,19201019,    2,    0
   230,   710,19201020,   40,    0
   230,   710,19201021,    0,    0
   230,   710,19201022,    0,    0
   230,   710,19201023,   24,    0
   230,   710,19201024,  159,    0
   230,   710,19201025,    4,    0
   230,   710,19201026,    0,    0
   230,   710,19201027,    0,    0
   230,   710,19201028,   18,    0
   230,   710,19201029,   51,    0
   230,   710,19201030,    0,    0
   230,   710,19201031,   26,    0
   230,   710,19201101,   36,    0
   230,   710,19201102,    0,    0
   230,   710,19201103,    0,    0
   230,   710,19201104,   45,    0
   230,   710,19201105,  150,    0
   230,   710,19201106,    0,    0
   230,   710,19201107,    0,    0
   230,   710,19201108,    0,    0
   230,   710,19201109,   35,    0
   230,   710,19201110,  128,    0
   230,   710,19201111,    1,    0
   230,   710,19201112,    0,    0
   230,   710,19201113,    0,    0
   230,   710,19201114,    0,    0
   230,   710,19201115,    0,    0
   230,   710,19201116,    0,    0
   230,   710,19201117,    0,    0
   230,   710,19201118,    0,    0
   230,   710,19201119,    2,    0
