STAID,SOUID,DATE,RR,Q_RR
   231,   713,19420711,    0,    0
   231,   713,19420712,    0,    0
   231,   713,19420713,    0,    0
   231,   713,19420714,    0,    0
   231,   713,19420715,    0,    0
   231,   713,19420716,    0,    0
   231,   713,19420717,    0,    0
   231,   713,19420718,    0,    0
   231,   713,19420719,  222,    0
   231,   713,19420720,    0,    0
   231,   713,19420721,    0,    0
   231,   713,19420722,    0,    0
   231,   713,19420723,    0,    0
   231,   713,19420724,    0,    0
   231,   713,19420725,    0,    0
   231,   713,19420726,    0,    0
   231,   713,19420727,    0,    0
   231,   713,19420728,    0,    0
   231,   713,19420729,    0,    0
   231,   713,19420730,    0,    0
   231,   713,19420731,    0,    0
   231,   713,19420801,    0,    0
   231,   713,19420802,    0,    0
   231,   713,19420803,    0,    0
   231,   713,19420804,    0,    0
   231,   713,19420805,    0,    0
   231,   713,19420806,    0,    0
   231,   713,19420807,    0,    0
   231,   713,19420808,    0,    0
   231,   713,19420809,    0,    0
   231,   713,19420810,    0,    0
   231,   713,19420811,    0,    0
   231,   713,19420812,    0,    0
   231,   713,19420813,    0,    0
   231,   713,19420814,    0,    0
   231,   713,19420815,    0,    0
   231,   713,19420816,    0,    0
   231,   713,19420817,    0,    0
   231,   713,19420818,    0,    0
   231,   713,19420819,    0,    0
   231,   713,19420820,    0,    0
   231,   713,19420821,    0,    0
   231,   713,19420822,    0,    0
   231,   713,19420823,    0,    0
   231,   713,19420824,    0,    0
   231,   713,19420825,    0,    0
   231,   713,19420826,    0,    0
   231,   713,19420827,    1,    0
   231,   713,19420828,    0,    0
   231,   713,19420829,    0,    0
   231,   713,19420830,    0,    0
   231,   713,19420831,    0,    0
   231,   713,19420901,    0,    0
   231,   713,19420902,    0,    0
   231,   713,19420903,    0,    0
   231,   713,19420904,    0,    0
   231,   713,19420905,    0,    0
   231,   713,19420906,    0,    0
   231,   713,19420907,    0,    0
   231,   713,19420908,    0,    0
   231,   713,19420909,    0,    0
   231,   713,19420910,    0,    0
   231,   713,19420911,    0,    0
   231,   713,19420912,    0,    0
   231,   713,19420913,    4,    0
   231,   713,19420914,    0,    0
   231,   713,19420915,    0,    0
   231,   713,19420916,    0,    0
   231,   713,19420917,    0,    0
   231,   713,19420918,  106,    0
   231,   713,19420919,    0,    0
   231,   713,19420920,    0,    0
   231,   713,19420921,    0,    0
   231,   713,19420922,    0,    0
   231,   713,19420923,    0,    0
   231,   713,19420924,    0,    0
   231,   713,19420925,    4,    0
   231,   713,19420926,    0,    0
   231,   713,19420927,    0,    0
   231,   713,19420928,    0,    0
   231,   713,19420929,  112,    0
   231,   713,19420930,   20,    0
   231,   713,19421001,    0,    0
   231,   713,19421002,    0,    0
   231,   713,19421003,    0,    0
   231,   713,19421004,    7,    0
   231,   713,19421005,   23,    0
   231,   713,19421006,    0,    0
   231,   713,19421007,    5,    0
   231,   713,19421008,    0,    0
   231,   713,19421009,    0,    0
   231,   713,19421010,    0,    0
   231,   713,19421011,    0,    0
   231,   713,19421012,    0,    0
   231,   713,19421013,   40,    0
   231,   713,19421014,    0,    0
   231,   713,19421015,    0,    0
   231,   713,19421016,    0,    0
   231,   713,19421017,    0,    0
   231,   713,19421018,    0,    0
   231,   713,19421019,    0,    0
   231,   713,19421020,    0,    0
   231,   713,19421021,    0,    0
   231,   713,19421022,    0,    0
   231,   713,19421023,    0,    0
   231,   713,19421024,    0,    0
   231,   713,19421025,    0,    0
   231,   713,19421026,    0,    0
   231,   713,19421027,  192,    0
   231,   713,19421028,  361,    0
   231,   713,19421029,  305,    0
   231,   713,19421030,  503,    0
   231,   713,19421031,  174,    0
   231,   713,19421101,    0,    0
   231,   713,19421102,    0,    0
   231,   713,19421103,    0,    0
   231,   713,19421104,  128,    0
   231,   713,19421105,  104,    0
   231,   713,19421106,    0,    0
   231,   713,19421107,    0,    0
   231,   713,19421108,    4,    0
   231,   713,19421109,   24,    0
   231,   713,19421110,    3,    0
   231,   713,19421111,    0,    0
   231,   713,19421112,   56,    0
   231,   713,19421113,   86,    0
   231,   713,19421114,  542,    0
   231,   713,19421115,    0,    0
   231,   713,19421116,    0,    0
   231,   713,19421117,    0,    0
   231,   713,19421118,    0,    0
   231,   713,19421119,    0,    0
   231,   713,19421120,    8,    0
