STAID,SOUID,DATE,FG,Q_FG
   231, 15613,19421103,   33,    0
   231, 15613,19421104,   25,    0
   231, 15613,19421105,   25,    0
   231, 15613,19421106,   25,    0
   231, 15613,19421107,   33,    0
   231, 15613,19421108,   17,    0
   231, 15613,19421109,   22,    0
   231, 15613,19421110,   11,    0
   231, 15613,19421111,   17,    0
   231, 15613,19421112,   17,    0
   231, 15613,19421113,   33,    0
   231, 15613,19421114,   17,    0
   231, 15613,19421115,   28,    0
   231, 15613,19421116,   17,    0
   231, 15613,19421117,   17,    0
   231, 15613,19421118,   47,    0
   231, 15613,19421119,   33,    0
   231, 15613,19421120,   14,    0
   231, 15613,19421121,   22,    0
   231, 15613,19421122,   33,    0
   231, 15613,19421123,   31,    0
   231, 15613,19421124,   33,    0
   231, 15613,19421125,   78,    0
   231, 15613,19421126,   44,    0
   231, 15613,19421127,   89,    0
   231, 15613,19421128,   14,    0
   231, 15613,19421129,   19,    0
   231, 15613,19421130,   17,    0
   231, 15613,19421201,   17,    0
   231, 15613,19421202,    6,    0
   231, 15613,19421203,   11,    0
   231, 15613,19421204,    0,    0
   231, 15613,19421205,   11,    0
   231, 15613,19421206,   11,    0
   231, 15613,19421207,   19,    0
   231, 15613,19421208,   31,    0
   231, 15613,19421209,   25,    0
   231, 15613,19421210,   22,    0
   231, 15613,19421211,   14,    0
   231, 15613,19421212,   33,    0
   231, 15613,19421213,   22,    0
   231, 15613,19421214,   33,    0
   231, 15613,19421215,   33,    0
   231, 15613,19421216,   33,    0
   231, 15613,19421217,   33,    0
   231, 15613,19421218,   56,    0
   231, 15613,19421219,  100,    0
   231, 15613,19421220,   61,    0
   231, 15613,19421221,   47,    0
   231, 15613,19421222,   33,    0
   231, 15613,19421223,   56,    0
   231, 15613,19421224,   39,    0
   231, 15613,19421225,   67,    0
   231, 15613,19421226,   61,    0
   231, 15613,19421227,   61,    0
   231, 15613,19421228,   72,    0
   231, 15613,19421229,   78,    0
   231, 15613,19421230,  111,    0
   231, 15613,19421231,  103,    0
   231, 15613,19430101,   81,    0
   231, 15613,19430102,  142,    0
   231, 15613,19430103,  139,    0
   231, 15613,19430104,   36,    0
   231, 15613,19430105,  111,    0
   231, 15613,19430106,   78,    0
   231, 15613,19430107,   69,    0
   231, 15613,19430108,  111,    0
   231, 15613,19430109,  131,    0
   231, 15613,19430110,  100,    0
   231, 15613,19430111,    8,    0
   231, 15613,19430112,   61,    0
   231, 15613,19430113,   25,    0
   231, 15613,19430114,   67,    0
   231, 15613,19430115,   64,    0
   231, 15613,19430116,   33,    0
   231, 15613,19430117,   11,    0
   231, 15613,19430118,   31,    0
   231, 15613,19430119,   17,    0
   231, 15613,19430120,   33,    0
   231, 15613,19430121,   44,    0
   231, 15613,19430122,   36,    0
   231, 15613,19430123,   28,    0
   231, 15613,19430124,   39,    0
   231, 15613,19430125,   39,    0
   231, 15613,19430126,   33,    0
   231, 15613,19430127,   36,    0
   231, 15613,19430128,   33,    0
   231, 15613,19430129,   31,    0
   231, 15613,19430130,   17,    0
   231, 15613,19430131,   19,    0
   231, 15613,19430201,   19,    0
   231, 15613,19430202,   75,    0
   231, 15613,19430203,   50,    0
   231, 15613,19430204,   22,    0
   231, 15613,19430205,   56,    0
   231, 15613,19430206,   39,    0
   231, 15613,19430207,   64,    0
   231, 15613,19430208,   58,    0
   231, 15613,19430209,   42,    0
   231, 15613,19430210,   67,    0
   231, 15613,19430211,   86,    0
   231, 15613,19430212,   19,    0
   231, 15613,19430213,   39,    0
   231, 15613,19430214,   44,    0
   231, 15613,19430215,   47,    0
   231, 15613,19430216,   50,    0
   231, 15613,19430217,   78,    0
   231, 15613,19430218,   69,    0
   231, 15613,19430219,   89,    0
   231, 15613,19430220,   64,    0
   231, 15613,19430221,   31,    0
   231, 15613,19430222,   39,    0
   231, 15613,19430223,    8,    0
   231, 15613,19430224,   39,    0
   231, 15613,19430225,   42,    0
   231, 15613,19430226,   61,    0
   231, 15613,19430227,   78,    0
