EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-02-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station BOLOGNA, ITALY (STAID: 169)
Blended and updated with sources:550 94651 95203 95699 97915 916140 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
   169,   550,18130621,   50,    0
   169,   550,18130622,    0,    0
   169,   550,18130623,    0,    0
   169,   550,18130624,    0,    0
   169,   550,18130625,    0,    0
   169,   550,18130626,   10,    0
   169,   550,18130627,    0,    0
   169,   550,18130628,    0,    0
   169,   550,18130629,    0,    0
   169,   550,18130630,    0,    0
   169,   550,18130701,    0,    0
   169,   550,18130702,    0,    0
   169,   550,18130703,    0,    0
   169,   550,18130704,    8,    0
   169,   550,18130705,   80,    0
   169,   550,18130706,   29,    0
   169,   550,18130707,    0,    0
   169,   550,18130708,    0,    0
   169,   550,18130709,    0,    0
   169,   550,18130710,    0,    0
   169,   550,18130711,    9,    0
   169,   550,18130712,   10,    0
   169,   550,18130713,    7,    0
   169,   550,18130714,    0,    0
   169,   550,18130715,    0,    0
   169,   550,18130716,    0,    0
   169,   550,18130717,    0,    0
   169,   550,18130718,    0,    0
   169,   550,18130719,    0,    0
   169,   550,18130720,    0,    0
   169,   550,18130721,  120,    0
   169,   550,18130722,    5,    0
   169,   550,18130723,    0,    0
   169,   550,18130724,   20,    0
   169,   550,18130725,    0,    0
   169,   550,18130726,    0,    0
   169,   550,18130727,    0,    0
   169,   550,18130728,    0,    0
   169,   550,18130729,    0,    0
   169,   550,18130730,    0,    0
   169,   550,18130731,    0,    0
   169,   550,18130801,    0,    0
   169,   550,18130802,    0,    0
   169,   550,18130803,   85,    0
   169,   550,18130804,    0,    0
   169,   550,18130805,    0,    0
   169,   550,18130806,    0,    0
   169,   550,18130807,    0,    0
   169,   550,18130808,    0,    0
   169,   550,18130809,    0,    0
   169,   550,18130810,    0,    0
   169,   550,18130811,   60,    0
   169,   550,18130812,  610,    0
   169,   550,18130813,   35,    0
   169,   550,18130814,    0,    0
   169,   550,18130815,   10,    0
   169,   550,18130816,    0,    0
   169,   550,18130817,    0,    0
   169,   550,18130818,    0,    0
   169,   550,18130819,    0,    0
   169,   550,18130820,    0,    0
   169,   550,18130821,    0,    0
   169,   550,18130822,  120,    0
   169,   550,18130823,    0,    0
   169,   550,18130824,    0,    0
   169,   550,18130825,    0,    0
   169,   550,18130826,    0,    0
   169,   550,18130827,    0,    0
   169,   550,18130828,    0,    0
   169,   550,18130829,    0,    0
   169,   550,18130830,    5,    0
   169,   550,18130831,    0,    0
   169,   550,18130901,    0,    0
   169,   550,18130902,    0,    0
   169,   550,18130903,    0,    0
   169,   550,18130904,  455,    0
   169,   550,18130905,  215,    0
   169,   550,18130906,    0,    0
   169,   550,18130907,   20,    0
   169,   550,18130908,    0,    0
   169,   550,18130909,   55,    0
   169,   550,18130910,   10,    0
   169,   550,18130911,    5,    0
   169,   550,18130912,    0,    0
   169,   550,18130913,    0,    0
   169,   550,18130914,    0,    0
   169,   550,18130915,    0,    0
   169,   550,18130916,    0,    0
   169,   550,18130917,    0,    0
   169,   550,18130918,    0,    0
   169,   550,18130919,    0,    0
   169,   550,18130920,    0,    0
   169,   550,18130921,    0,    0
   169,   550,18130922,    0,    0
   169,   550,18130923,   30,    0
   169,   550,18130924,    0,    0
   169,   550,18130925,   55,    0
   169,   550,18130926,    0,    0
   169,   550,18130927,    0,    0
   169,   550,18130928,    0,    0
   169,   550,18130929,    0,    0
   169,   550,18130930,    0,    0
   169,   550,18131001,   17,    0
   169,   550,18131002,    0,    0
   169,   550,18131003,   53,    0
   169,   550,18131004,   10,    0
   169,   550,18131005,    0,    0
   169,   550,18131006,    0,    0
   169,   550,18131007,    0,    0
   169,   550,18131008,    0,    0
   169,   550,18131009,    0,    0
   169,   550,18131010,    0,    0
   169,   550,18131011,    0,    0
   169,   550,18131012,    0,    0
   169,   550,18131013,    0,    0
   169,   550,18131014,    0,    0
   169,   550,18131015,    0,    0
   169,   550,18131016,   17,    0
   169,   550,18131017,  310,    0
   169,   550,18131018,    0,    0
   169,   550,18131019,   65,    0
   169,   550,18131020,    0,    0
   169,   550,18131021,   15,    0
   169,   550,18131022,   80,    0
   169,   550,18131023,    9,    0
   169,   550,18131024,    0,    0
   169,   550,18131025,    0,    0
   169,   550,18131026,    3,    0
   169,   550,18131027,   40,    0
   169,   550,18131028,   60,    0
   169,   550,18131029,   10,    0
   169,   550,18131030,  320,    0
   169,   550,18131031,    2,    0
   169,   550,18131101,    0,    0
   169,   550,18131102,   50,    0
   169,   550,18131103,   30,    0
   169,   550,18131104,   30,    0
   169,   550,18131105,   50,    0
   169,   550,18131106,   80,    0
   169,   550,18131107,    0,    0
   169,   550,18131108,    0,    0
   169,   550,18131109,    5,    0
   169,   550,18131110,    0,    0
   169,   550,18131111,    0,    0
   169,   550,18131112,    0,    0
   169,   550,18131113,    0,    0
   169,   550,18131114,   30,    0
   169,   550,18131115,    0,    0
   169,   550,18131116,    0,    0
   169,   550,18131117,    0,    0
   169,   550,18131118,    0,    0
   169,   550,18131119,    0,    0
   169,   550,18131120,    0,    0
   169,   550,18131121,    0,    0
   169,   550,18131122,    0,    0
   169,   550,18131123,    0,    0
   169,   550,18131124,    0,    0
   169,   550,18131125,    0,    0
   169,   550,18131126,    4,    0
   169,   550,18131127,    0,    0
   169,   550,18131128,   50,    0
   169,   550,18131129,   80,    0
   169,   550,18131130,   32,    0
   169,   550,18131201,    0,    0
   169,   550,18131202,   50,    0
   169,   550,18131203,    0,    0
   169,   550,18131204,   65,    0
   169,   550,18131205,   20,    0
   169,   550,18131206,   20,    0
   169,   550,18131207,   10,    0
   169,   550,18131208,    0,    0
   169,   550,18131209,   70,    0
   169,   550,18131210,   10,    0
   169,   550,18131211,   20,    0
   169,   550,18131212,    0,    0
   169,   550,18131213,    0,    0
   169,   550,18131214,   40,    0
   169,   550,18131215,   90,    0
   169,   550,18131216,   25,    0
   169,   550,18131217,    0,    0
   169,   550,18131218,    0,    0
   169,   550,18131219,    0,    0
   169,   550,18131220,   40,    0
   169,   550,18131221,   35,    0
   169,   550,18131222,    0,    0
   169,   550,18131223,   40,    0
   169,   550,18131224,   35,    0
   169,   550,18131225,    0,    0
   169,   550,18131226,    0,    0
   169,   550,18131227,    0,    0
   169,   550,18131228,    0,    0
   169,   550,18131229,    0,    0
   169,   550,18131230,    0,    0
   169,   550,18131231,    0,    0
   169,   550,18140101,    0,    0
   169,   550,18140102,    0,    0
   169,   550,18140103,    0,    0
   169,   550,18140104,    0,    0
   169,   550,18140105,    0,    0
   169,   550,18140106,   60,    0
   169,   550,18140107,   20,    0
   169,   550,18140108,   10,    0
   169,   550,18140109,   40,    0
   169,   550,18140110,   10,    0
   169,   550,18140111,    5,    0
   169,   550,18140112,    0,    0
   169,   550,18140113,  150,    0
   169,   550,18140114,   20,    0
   169,   550,18140115,   40,    0
   169,   550,18140116,    0,    0
   169,   550,18140117,   15,    0
   169,   550,18140118,    0,    0
   169,   550,18140119,    0,    0
   169,   550,18140120,    0,    0
   169,   550,18140121,    0,    0
   169,   550,18140122,    0,    0
   169,   550,18140123,   80,    0
   169,   550,18140124,    0,    0
   169,   550,18140125,    0,    0
   169,   550,18140126,    0,    0
   169,   550,18140127,    0,    0
   169,   550,18140128,    0,    0
   169,   550,18140129,    0,    0
   169,   550,18140130,    0,    0
   169,   550,18140131,   15,    0
   169,   550,18140201,    0,    0
   169,   550,18140202,    0,    0
   169,   550,18140203,    0,    0
   169,   550,18140204,    0,    0
   169,   550,18140205,    0,    0
   169,   550,18140206,    0,    0
   169,   550,18140207,    0,    0
   169,   550,18140208,    0,    0
   169,   550,18140209,    0,    0
   169,   550,18140210,    0,    0
   169,   550,18140211,    0,    0
   169,   550,18140212,    0,    0
   169,   550,18140213,    0,    0
   169,   550,18140214,    0,    0
   169,   550,18140215,    0,    0
   169,   550,18140216,    0,    0
   169,   550,18140217,    0,    0
   169,   550,18140218,    0,    0
   169,   550,18140219,    0,    0
   169,   550,18140220,    0,    0
   169,   550,18140221,    0,    0
   169,   550,18140222,    0,    0
   169,   550,18140223,    0,    0
   169,   550,18140224,    0,    0
   169,   550,18140225,    0,    0
   169,   550,18140226,    0,    0
   169,   550,18140227,    0,    0
   169,   550,18140228,    0,    0
   169,   550,18140301,    0,    0
   169,   550,18140302,    0,    0
   169,   550,18140303,    5,    0
   169,   550,18140304,   45,    0
   169,   550,18140305,    0,    0
   169,   550,18140306,    0,    0
   169,   550,18140307,   60,    0
   169,   550,18140308,    5,    0
   169,   550,18140309,    0,    0
   169,   550,18140310,    0,    0
   169,   550,18140311,   80,    0
   169,   550,18140312,    0,    0
   169,   550,18140313,   50,    0
   169,   550,18140314,   30,    0
   169,   550,18140315,    4,    0
   169,   550,18140316,    0,    0
   169,   550,18140317,    0,    0
   169,   550,18140318,    0,    0
   169,   550,18140319,    0,    0
   169,   550,18140320,    0,    0
   169,   550,18140321,    0,    0
   169,   550,18140322,   40,    0
   169,   550,18140323,  140,    0
   169,   550,18140324,    0,    0
   169,   550,18140325,    0,    0
   169,   550,18140326,    0,    0
   169,   550,18140327,    8,    0
   169,   550,18140328,    0,    0
   169,   550,18140329,    0,    0
   169,   550,18140330,    0,    0
   169,   550,18140331,    0,    0
   169,   550,18140401,    0,    0
   169,   550,18140402,    0,    0
   169,   550,18140403,    0,    0
   169,   550,18140404,    0,    0
   169,   550,18140405,    0,    0
   169,   550,18140406,    0,    0
   169,   550,18140407,    0,    0
   169,   550,18140408,   10,    0
   169,   550,18140409,    0,    0
   169,   550,18140410,    0,    0
   169,   550,18140411,    0,    0
   169,   550,18140412,    0,    0
   169,   550,18140413,    0,    0
   169,   550,18140414,    0,    0
   169,   550,18140415,    0,    0
   169,   550,18140416,    0,    0
   169,   550,18140417,    0,    0
   169,   550,18140418,    0,    0
   169,   550,18140419,    0,    0
   169,   550,18140420,   15,    0
   169,   550,18140421,  190,    0
   169,   550,18140422,  150,    0
   169,   550,18140423,  140,    0
   169,   550,18140424,   18,    0
   169,   550,18140425,    0,    0
   169,   550,18140426,    0,    0
   169,   550,18140427,    0,    0
   169,   550,18140428,   25,    0
   169,   550,18140429,   40,    0
   169,   550,18140430,    0,    0
   169,   550,18140501,    0,    0
   169,   550,18140502,    0,    0
   169,   550,18140503,    0,    0
   169,   550,18140504,    0,    0
   169,   550,18140505,    0,    0
   169,   550,18140506,   50,    0
   169,   550,18140507,   15,    0
   169,   550,18140508,   23,    0
   169,   550,18140509,    0,    0
   169,   550,18140510,    0,    0
   169,   550,18140511,  160,    0
   169,   550,18140512,    0,    0
   169,   550,18140513,    0,    0
   169,   550,18140514,    0,    0
   169,   550,18140515,    0,    0
   169,   550,18140516,    0,    0
   169,   550,18140517,    0,    0
   169,   550,18140518,    0,    0
   169,   550,18140519,   70,    0
   169,   550,18140520,    0,    0
   169,   550,18140521,    0,    0
   169,   550,18140522,    0,    0
   169,   550,18140523,    0,    0
   169,   550,18140524,    0,    0
   169,   550,18140525,    0,    0
   169,   550,18140526,    0,    0
   169,   550,18140527,    0,    0
   169,   550,18140528,   15,    0
   169,   550,18140529,  125,    0
   169,   550,18140530,   35,    0
   169,   550,18140531,    0,    0
   169,   550,18140601,    0,    0
   169,   550,18140602,  130,    0
   169,   550,18140603,    0,    0
   169,   550,18140604,    0,    0
   169,   550,18140605,    0,    0
   169,   550,18140606,    0,    0
   169,   550,18140607,    0,    0
   169,   550,18140608,    0,    0
   169,   550,18140609,    0,    0
   169,   550,18140610,    5,    0
   169,   550,18140611,    0,    0
   169,   550,18140612,    0,    0
   169,   550,18140613,    0,    0
   169,   550,18140614,    0,    0
   169,   550,18140615,    0,    0
   169,   550,18140616,    0,    0
   169,   550,18140617,   20,    0
   169,   550,18140618,    0,    0
   169,   550,18140619,    0,    0
   169,   550,18140620,    0,    0
   169,   550,18140621,   30,    0
   169,   550,18140622,    0,    0
   169,   550,18140623,    0,    0
   169,   550,18140624,    0,    0
   169,   550,18140625,    0,    0
   169,   550,18140626,    0,    0
   169,   550,18140627,    0,    0
   169,   550,18140628,   65,    0
   169,   550,18140629,   10,    0
   169,   550,18140630,    0,    0
   169,   550,18140701,    0,    0
   169,   550,18140702,    0,    0
   169,   550,18140703,    4,    0
   169,   550,18140704,    0,    0
   169,   550,18140705,    0,    0
   169,   550,18140706,   10,    0
   169,   550,18140707,    0,    0
   169,   550,18140708,    0,    0
   169,   550,18140709,    0,    0
   169,   550,18140710,    0,    0
   169,   550,18140711,    0,    0
   169,   550,18140712,    0,    0
   169,   550,18140713,   10,    0
   169,   550,18140714,    2,    0
   169,   550,18140715,    0,    0
   169,   550,18140716,    0,    0
   169,   550,18140717,    0,    0
   169,   550,18140718,   20,    0
   169,   550,18140719,   30,    0
   169,   550,18140720,    0,    0
   169,   550,18140721,    0,    0
   169,   550,18140722,    0,    0
   169,   550,18140723,    0,    0
   169,   550,18140724,    0,    0
   169,   550,18140725,    0,    0
   169,   550,18140726,    0,    0
   169,   550,18140727,    0,    0
   169,   550,18140728,    0,    0
   169,   550,18140729,    0,    0
   169,   550,18140730,    0,    0
   169,   550,18140731,    0,    0
   169,   550,18140801,    0,    0
   169,   550,18140802,    0,    0
   169,   550,18140803,    0,    0
   169,   550,18140804,    0,    0
   169,   550,18140805,    0,    0
   169,   550,18140806,    0,    0
   169,   550,18140807,   12,    0
   169,   550,18140808,    0,    0
   169,   550,18140809,    0,    0
   169,   550,18140810,    0,    0
   169,   550,18140811,    0,    0
   169,   550,18140812,   19,    0
   169,   550,18140813,   90,    0
   169,   550,18140814,   40,    0
   169,   550,18140815,    0,    0
   169,   550,18140816,    0,    0
   169,   550,18140817,  460,    0
   169,   550,18140818,    0,    0
   169,   550,18140819,    0,    0
   169,   550,18140820,    0,    0
   169,   550,18140821,    0,    0
   169,   550,18140822,    0,    0
   169,   550,18140823,    0,    0
   169,   550,18140824,    0,    0
   169,   550,18140825,    0,    0
   169,   550,18140826,   60,    0
   169,   550,18140827,    0,    0
   169,   550,18140828,  130,    0
   169,   550,18140829,   10,    0
   169,   550,18140830,   40,    0
