EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 15-02-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 HU   : Humidity in 1 %
30-34 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CAGLIARI, ITALY (STAID: 175)
Blended and updated with sources:5258 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   HU, Q_HU
   175,  5258,19990928,   64,    0
   175,  5258,19990929,   56,    0
   175,  5258,19990930,   64,    0
   175,  5258,19991001,   56,    0
   175,  5258,19991002,   61,    0
   175,  5258,19991003,   78,    0
   175,  5258,19991004,   55,    0
   175,  5258,19991005,   37,    0
   175,  5258,19991006,   54,    0
   175,  5258,19991007,   51,    0
   175,  5258,19991008,   61,    0
   175,  5258,19991009,   53,    0
   175,  5258,19991010,   70,    0
   175,  5258,19991011,   37,    0
   175,  5258,19991012,   77,    0
   175,  5258,19991013,   79,    0
   175,  5258,19991014,   72,    0
   175,  5258,19991015,   70,    0
   175,  5258,19991016,   66,    0
   175,  5258,19991017,   36,    0
   175,  5258,19991018,   76,    0
   175,  5258,19991019,   61,    0
   175,  5258,19991020,   77,    0
   175,  5258,19991021,   68,    0
   175,  5258,19991022,   70,    0
   175,  5258,19991023,   75,    0
   175,  5258,19991024,   32,    0
   175,  5258,19991025,   37,    0
   175,  5258,19991026,   36,    0
   175,  5258,19991027,   57,    0
   175,  5258,19991028,   60,    0
   175,  5258,19991029,   67,    0
   175,  5258,19991030,   36,    0
   175,  5258,19991031,   68,    0
   175,  5258,19991101,   71,    0
   175,  5258,19991102,   80,    0
   175,  5258,19991103,   79,    0
   175,  5258,19991104,   77,    0
   175,  5258,19991105,   87,    0
   175,  5258,19991106,   72,    0
   175,  5258,19991107,   71,    0
   175,  5258,19991108,   67,    0
   175,  5258,19991109,   61,    0
   175,  5258,19991110,   82,    0
   175,  5258,19991111,   68,    0
   175,  5258,19991112,   84,    0
   175,  5258,19991113,   90,    0
   175,  5258,19991114,   79,    0
   175,  5258,19991115,   77,    0
   175,  5258,19991116,   73,    0
   175,  5258,19991117,   78,    0
   175,  5258,19991118,   67,    0
   175,  5258,19991119,   72,    0
   175,  5258,19991120,   94,    0
   175,  5258,19991121,   83,    0
   175,  5258,19991122,   73,    0
   175,  5258,19991123,   37,    0
   175,  5258,19991124,   30,    0
   175,  5258,19991125,   83,    0
   175,  5258,19991126,   67,    0
   175,  5258,19991127,   71,    0
   175,  5258,19991128,   83,    0
   175,  5258,19991129,   88,    0
   175,  5258,19991130,   83,    0
   175,  5258,19991201,   87,    0
   175,  5258,19991202,   34,    0
   175,  5258,19991203,   77,    0
   175,  5258,19991204,   88,    0
   175,  5258,19991205,   73,    0
   175,  5258,19991206,   61,    0
   175,  5258,19991207,   70,    0
   175,  5258,19991208,   80,    0
   175,  5258,19991209,   77,    0
   175,  5258,19991210,   84,    0
   175,  5258,19991211,   77,    0
   175,  5258,19991212,   80,    0
   175,  5258,19991213,   64,    0
   175,  5258,19991214,   79,    0
   175,  5258,19991215,   77,    0
   175,  5258,19991216,   75,    0
   175,  5258,19991217,   69,    0
   175,  5258,19991218,   72,    0
   175,  5258,19991219,   78,    0
   175,  5258,19991220,   76,    0
   175,  5258,19991221,   57,    0
   175,  5258,19991222,   59,    0
   175,  5258,19991223,   66,    0
   175,  5258,19991224,   73,    0
   175,  5258,19991225,   81,    0
   175,  5258,19991226,   82,    0
   175,  5258,19991227,   36,    0
   175,  5258,19991228,   62,    0
   175,  5258,19991229,   68,    0
   175,  5258,19991230,   69,    0
   175,  5258,19991231,   67,    0
   175,  5258,20000101,   83,    0
   175,  5258,20000102,   77,    0
   175,  5258,20000103,   77,    0
   175,  5258,20000104,   85,    0
   175,  5258,20000105,   82,    0
   175,  5258,20000106,   87,    0
   175,  5258,20000107,   82,    0
   175,  5258,20000108,   82,    0
   175,  5258,20000109,   87,    0
   175,  5258,20000110,   87,    0
   175,  5258,20000111,   84,    0
   175,  5258,20000112,   96,    0
   175,  5258,20000113,   88,    0
   175,  5258,20000114,   87,    0
   175,  5258,20000115,   89,    0
   175,  5258,20000116,   84,    0
   175,  5258,20000117,   81,    0
   175,  5258,20000118,   79,    0
   175,  5258,20000119,   81,    0
   175,  5258,20000120,   76,    0
   175,  5258,20000121,   79,    0
   175,  5258,20000122,   79,    0
   175,  5258,20000123,   69,    0
   175,  5258,20000124,   88,    0
   175,  5258,20000125,   81,    0
   175,  5258,20000126,   80,    0
   175,  5258,20000127,   83,    0
   175,  5258,20000128,   88,    0
   175,  5258,20000129,   81,    0
   175,  5258,20000130,   66,    0
   175,  5258,20000131,   80,    0
   175,  5258,20000201,   85,    0
   175,  5258,20000202,   83,    0
   175,  5258,20000203,   80,    0
   175,  5258,20000204,   86,    0
   175,  5258,20000205,   88,    0
   175,  5258,20000206,   90,    0
   175,  5258,20000207,   81,    0
   175,  5258,20000208,   84,    0
   175,  5258,20000209,   67,    0
   175,  5258,20000210,   52,    0
   175,  5258,20000211,   68,    0
   175,  5258,20000212,   81,    0
   175,  5258,20000213,   71,    0
   175,  5258,20000214,   81,    0
   175,  5258,20000215,   84,    0
   175,  5258,20000216,   72,    0
   175,  5258,20000217,   57,    0
   175,  5258,20000218,   76,    0
   175,  5258,20000219,   72,    0
   175,  5258,20000220,   59,    0
   175,  5258,20000221,   79,    0
   175,  5258,20000222,   73,    0
   175,  5258,20000223,   77,    0
   175,  5258,20000224,   73,    0
   175,  5258,20000225,   76,    0
   175,  5258,20000226,   72,    0
   175,  5258,20000227,   89,    0
