DATE,RR
2017-01-01,15.03225806451613
2017-02-01,13.0
2017-03-01,21.198924731182796
2017-04-01,8.361111111111109
2017-05-01,5.123655913978495
2017-06-01,4.1499999999999995
2017-07-01,3.5591397849462365
2017-08-01,5.806451612903227
2017-09-01,3.772222222222222
2017-10-01,15.95698924731183
2017-11-01,9.005555555555556
2017-12-01,3.4946236559139785
2018-01-01,11.827956989247312
2018-02-01,19.071428571428573
2018-03-01,34.63978494623655
2018-04-01,18.227777777777778
2018-05-01,14.93010752688172
2018-06-01,9.044444444444446
2018-07-01,2.236559139784946
2018-08-01,7.623655913978495
2018-09-01,21.900000000000002
2018-10-01,47.43010752688172
2018-11-01,33.766666666666666
2018-12-01,3.456989247311828
2019-01-01,4.63978494623656
2019-02-01,1.3333333333333333
2019-03-01,5.645161290322581
2019-04-01,13.511111111111111
2019-05-01,6.048387096774193
2019-06-01,2.4166666666666665
2019-07-01,5.10752688172043
2019-08-01,3.548387096774194
2019-09-01,20.17222222222222
2019-10-01,20.526881720430108
2019-11-01,14.972222222222223
2019-12-01,23.08064516129032
2020-01-01,35.865591397849464
2020-02-01,0.4425287356321839
2020-03-01,21.14516129032258
2020-04-01,31.7
2020-05-01,12.258064516129032
2020-06-01,8.772222222222222
2020-07-01,5.451612903225807
2020-08-01,2.397849462365591
2020-09-01,9.911111111111111
2020-10-01,9.311827956989246
2020-11-01,34.19047619047619
2020-12-01,4.967741935483871
2021-01-01,19.903225806451612
2021-02-01,10.796296296296296
2021-03-01,6.784946236559139
2021-04-01,15.238888888888887
2021-05-01,9.844086021505378
2021-06-01,7.999999999999999
2021-07-01,4.258064516129032
2021-08-01,4.731182795698925
2021-09-01,14.416666666666666
2021-10-01,8.311827956989248
2021-11-01,14.33888888888889
2021-12-01,5.489247311827956
2022-01-01,1.9946236559139783
2022-02-01,1.142857142857143
2022-03-01,37.403225806451616
2022-04-01,14.472222222222221
2022-05-01,16.413978494623652
2022-06-01,1.1277777777777778
2022-07-01,1.8118279569892473
2022-08-01,5.64516129032258
2022-09-01,4.905555555555556
2022-10-01,6.572222222222222
2022-11-01,8.605555555555556
2022-12-01,27.477011494252874
2023-01-01,3.741935483870968
2023-02-01,11.434523809523808
2023-03-01,1.6021505376344087
2023-04-01,2.138888888888889
2023-05-01,11.666666666666666
2023-06-01,7.689655172413794
